price,suburb,num_bath,num_bed,num_parking,property_size,type,suburb_population,suburb_median_income,suburb_sqkm,suburb_lat,suburb_lng,suburb_elevation,cash_rate,property_inflation_index,km_from_cbd,sold_year,sold_month
2402000,Turramurra,2,4,2,973,House,11919,49920,6.001,-33.73444,151.12793,183,0.75,169.6,16.36,2019.0,12.0
1675000,Sydney,2,3,2,152,Apartment / Unit / Flat,17252,35412,2.94,-33.86794,151.20998,65,0.25,172.6,0.31,2020.0,10.0
2300000,Macmasters Beach,3,4,6,746,House,1294,37440,5.879,-33.49756,151.40816,46,0.1,220.1,44.72,2021.0,10.0
2250000,Dulwich Hill,2,5,1,746,House,13715,47528,2.122,-33.9047,151.13884,32,1.5,153.5,7.9,2019.0,3.0
660000,Berkeley Vale,2,4,2,575,House,8355,33852,6.142,-33.34073,151.42855,10,1.28,159.0,61.6,2019.0,11.0
545000,Wyoming,1,3,2,771,House,10134,29380,7.138,-33.40534,151.3625,32,1.5,172.7,52.93,2017.0,2.0
1520000,Regentville,3,5,5,1625,House,809,40456,1.194,-33.77156,150.66404,28,1.5,174.0,51.59,2017.0,9.0
1540000,Kellyville,2,5,2,450,House,27971,46228,18.645,-33.69583,150.95622,78,0.1,197.9,30.08,2021.0,4.0
1020000,Auburn,2,3,3,563,House,37366,22568,8.564,-33.85787,151.02827,33,1.5,160.5,16.83,2018.0,9.0
2570000,Bella Vista,4,6,3,710,House,7837,43784,3.8,-33.74234,150.95464,101,0.1,220.1,27.28,2021.0,12.0
1250000,Berowra Heights,2,4,1,740,House,5264,42848,8.004,-33.60156,151.136,197,0.1,220.1,30.03,2021.0,12.0
2650000,Newport,2,8,3,1043,House,9301,46852,3.812,-33.65717,151.31571,12,0.1,220.1,25.06,2021.0,9.0
1085000,Glenwood,2,4,2,550,House,16130,40820,5.119,-33.73755,150.93545,84,0.25,167.6,29.09,2020.0,7.0
552000,Rosemeadow,1,3,4,761,House,7862,32864,2.976,-34.10624,150.79181,149,1.5,154.2,46.98,2019.0,2.0
418000,Colyton,1,3,1,619,House,8439,32292,3.364,-33.78218,150.79717,51,1.5,153.5,39.3,2019.0,3.0
1000000,Ultimo,2,2,1,197,Apartment / Unit / Flat,8845,20072,0.559,-33.87941,151.19845,23,0.1,197.9,1.9,2021.0,4.0
1525000,West Pymble,2,5,2,828,House,5298,48672,3.684,-33.76365,151.12999,80,0.1,183.1,13.47,2021.0,1.0
1300000,Kings Langley,3,4,2,1017,House,9353,42900,3.667,-33.75075,150.93583,81,1.5,174.2,28.37,2017.0,7.0
415000,Riverstone,0,0,0,350,Vacant land,7247,36764,22.465,-33.66886,150.85969,28,0.75,169.6,39.07,2020.0,1.0
1007000,Shelly Beach,1,3,1,571,House,1318,33696,1.162,-33.36992,151.48476,27,0.1,183.1,60.56,2020.0,12.0
440000,Terrigal,0,0,0,811,Vacant land,11349,38168,8.691,-33.44581,151.42873,68,0.25,167.6,50.75,2020.0,8.0
3300000,Birchgrove,2,3,1,114,House,3303,78780,0.586,-33.85093,151.18309,24,0.1,220.1,2.94,2021.0,9.0
2176000,Mount Colah,3,4,2,1135,House,7095,43056,11.062,-33.66638,151.12988,117,0.1,220.1,23.26,2021.0,11.0
385000,Wyoming,1,2,1,211,Townhouse,10134,29380,7.138,-33.40534,151.3625,32,0.25,172.6,52.93,2020.0,10.0
2080000,Alexandria,3,4,1,101,Townhouse,8262,69732,3.516,-33.9082,151.19191,9,0.1,197.9,5.06,2021.0,3.0
1050000,Kariong,3,4,3,1226,House,6385,36556,25.793,-33.45559,151.27311,189,0.11,172.6,45.8,2020.0,11.0
1800000,Oatley,1,3,3,1005,House,10486,45084,4.374,-33.98228,151.07156,23,0.1,210.1,18.23,2021.0,8.0
538000,Bradbury,1,3,1,788,House,8800,31980,3.734,-34.08405,150.81805,126,1.5,171.9,43.6,2018.0,2.0
1020000,Pretty Beach,1,3,4,1075,House,352,34320,0.529,-33.52717,151.34781,2,1.5,174.0,39.61,2017.0,9.0
2860000,Ingleside,2,4,3,7369,House,974,42016,18.087,-33.68951,151.25697,143,1.02,159.0,19.96,2019.0,7.0
1242000,Jordan Springs,4,8,4,531,House,5156,50076,3.981,-33.72309,150.73341,44,0.1,220.1,46.85,2021.0,9.0
1296000,Allambie Heights,2,2,1,480,House,7009,40404,6.675,-33.7702,151.24964,92,1.5,174.0,11.16,2017.0,9.0
590000,Wyoming,1,4,1,701,House,10134,29380,7.138,-33.40534,151.3625,32,0.25,172.6,52.93,2020.0,10.0
745000,Liverpool,2,4,1,572,House,27084,24232,6.356,-33.92148,150.91654,15,1.0,159.0,27.85,2019.0,8.0
5950000,Chatswood,2,5,2,657,House,24913,38324,5.01,-33.7958,151.18087,108,0.1,220.1,8.15,2021.0,9.0
2500000,Bilgola Plateau,1,4,2,876,House,3518,46956,1.392,-33.64514,151.3159,124,0.1,220.1,26.3,2021.0,10.0
2683000,Russell Lea,3,4,2,354,House,5001,47684,1.02,-33.85841,151.14202,20,0.1,220.1,6.33,2021.0,11.0
1040000,Kingswood,3,5,4,587,House,9301,33228,4.782,-33.76129,150.72784,42,1.5,169.8,46.09,2018.0,4.0
1300000,Sylvania Waters,2,3,2,569,House,3169,39572,1.06,-34.01864,151.11234,1,0.43,165.9,19.27,2020.0,11.0
1746000,Winston Hills,2,3,2,721,House,11674,40352,4.739,-33.77692,150.98008,77,0.1,220.1,23.42,2021.0,11.0
520000,Bradbury,1,3,2,607,House,8800,31980,3.734,-34.08405,150.81805,126,0.25,165.9,43.6,2020.0,5.0
840000,Casula,2,5,0,829,House,15662,30368,7.072,-33.95198,150.89671,44,0.25,167.6,30.52,2020.0,8.0
675000,Terrigal,0,0,0,855,Vacant land,11349,38168,8.691,-33.44581,151.42873,68,1.5,166.6,50.75,2018.0,7.0
1262000,Pendle Hill,1,4,2,607,House,7247,30680,1.964,-33.80402,150.95535,52,0.1,210.1,24.52,2021.0,8.0
763000,Quakers Hill,1,4,2,796,House,27080,40196,9.727,-33.72826,150.88995,40,1.5,153.5,33.29,2019.0,3.0
1700000,Hurstville,1,3,1,613,House,29822,25116,4.226,-33.96268,151.1006,64,0.1,220.1,14.81,2021.0,11.0
1000000,Moorebank,3,4,2,708,House,9747,38792,12.516,-33.94248,150.94138,15,1.5,171.9,26.27,2018.0,2.0
1120000,Lurnea,1,3,2,1208,House,9311,22724,2.504,-33.93623,150.89729,34,1.77,155.2,29.97,2016.0,5.0
1100000,Toongabbie,1,3,2,550,House,14337,34996,4.733,-33.79196,150.9468,39,0.1,220.1,25.67,2021.0,12.0
1610000,West Pennant Hills,3,5,2,900,House,16374,45500,9.292,-33.74763,151.03335,109,1.5,153.5,20.91,2019.0,4.0
601500,Springwood,1,3,1,739,House,8475,37544,19.395,-33.69209,150.57478,370,1.5,172.7,61.88,2017.0,2.0
2000000,Clemton Park,1,4,1,841,House,1666,26572,0.369,-33.92577,151.10309,28,0.1,210.1,11.95,2021.0,6.0
1350000,Bensville,2,4,2,761,House,2545,36764,4.925,-33.49914,151.39045,27,0.1,197.9,43.91,2021.0,5.0
3450000,Punchbowl,8,16,10,1094,Block of Units,20236,22048,4.323,-33.92907,151.05159,22,1.5,169.8,16.27,2018.0,3.0
1650000,West Pennant Hills,3,4,2,1144,House,16374,45500,9.292,-33.74763,151.03335,109,1.5,176.6,20.91,2017.0,3.0
1150000,Green Point,2,4,2,665,House,6405,31824,8.455,-33.45321,151.38285,46,0.1,220.1,48.42,2021.0,9.0
1473737,Bilgola Plateau,2,4,2,878,House,3518,46956,1.392,-33.64514,151.3159,124,0.25,165.9,26.3,2020.0,5.0
831000,Northmead,1,2,2,332,House,11215,40924,4.286,-33.78379,150.99349,49,1.5,176.6,21.97,2017.0,3.0
1565000,Lilyfield,1,2,2,303,House,7616,58916,2.159,-33.87113,151.16107,37,1.52,159.3,4.57,2016.0,8.0
1040000,Baulkham Hills,1,3,1,705,House,37050,41288,16.003,-33.74634,150.98287,93,0.25,165.9,24.81,2020.0,4.0
985000,Middleton Grange,2,4,2,504,House,5177,44044,2.555,-33.91254,150.84322,54,1.5,169.8,34.32,2018.0,3.0
1755000,Tascott,2,4,3,759,House,1602,36868,2.129,-33.45183,151.31618,4,0.1,197.9,46.89,2021.0,3.0
1600000,Westleigh,3,4,2,841,House,4456,44044,3.821,-33.70912,151.07001,168,1.5,174.2,21.62,2017.0,8.0
2915000,Forresters Beach,3,5,3,923,House,2900,35932,2.768,-33.40857,151.46938,47,0.25,172.6,56.07,2020.0,10.0
1181000,Yattalunga,2,5,4,2330,House,551,37076,0.785,-33.46838,151.36601,23,0.75,169.6,46.33,2020.0,1.0
537000,Bateau Bay,1,3,1,600,House,12146,30316,6.938,-33.38486,151.47128,31,1.5,167.6,58.53,2016.0,10.0
1380000,Green Point,2,4,3,850,House,169,24960,0.089,-33.43968,151.37541,27,0.1,220.1,49.63,2021.0,11.0
1030000,Kingswood,3,4,2,530,House,9301,33228,4.782,-33.76129,150.72784,42,0.25,167.6,46.09,2020.0,8.0
1500000,Kirkham,3,6,2,1928,House,699,48256,4.22,-34.03394,150.70955,82,1.5,154.2,49.9,2019.0,1.0
951000,Kings Langley,2,4,2,789,House,9353,42900,3.667,-33.75075,150.93583,81,0.75,169.6,28.37,2019.0,12.0
795000,Woodcroft,2,4,4,431,House,6440,40768,1.693,-33.75523,150.88065,38,2.0,155.2,32.83,2016.0,3.0
1185000,Wetherill Park,1,2,1,910,House,6127,25688,11.214,-33.84214,150.89843,43,0.1,220.1,28.94,2021.0,10.0
1040000,Breakfast Point,2,2,1,137,Apartment / Unit / Flat,4188,58188,0.524,-33.84282,151.11092,16,1.5,167.6,9.49,2016.0,10.0
640000,Ropes Crossing,2,3,2,321,House,6171,44304,5.503,-33.72757,150.77848,35,1.5,172.7,42.77,2016.0,11.0
941000,Yagoona,1,2,2,613,House,18013,24284,4.618,-33.90422,151.02148,44,0.1,183.1,17.96,2021.0,2.0
895000,Kellyville,2,5,3,720,House,27971,46228,18.645,-33.69583,150.95622,78,0.76,166.4,30.08,2019.0,12.0
1735000,The Ponds,3,5,2,510,House,11731,53716,4.654,-33.70612,150.90622,54,0.1,220.1,33.2,2021.0,11.0
1700000,Campsie,1,5,2,575,House,24541,25272,3.373,-33.91457,151.10339,35,0.75,166.4,11.28,2019.0,11.0
1210000,Padstow Heights,1,4,2,550,House,3540,34268,1.931,-33.97042,151.03352,51,0.1,220.1,20.06,2021.0,10.0
750000,Camden South,2,4,2,885,House,4539,39832,4.236,-34.08232,150.70072,82,1.5,169.8,52.86,2018.0,3.0
590000,Springfield,1,4,1,765,House,4104,34320,4.586,-33.42768,151.372,20,1.5,169.8,50.8,2018.0,12.0
1515000,Oyster Bay,3,4,1,327,Semi-Detached,5488,47736,2.101,-34.0069,151.08096,11,0.1,220.1,19.73,2021.0,11.0
3600000,Cheltenham,3,3,4,2080,House,2243,48152,1.654,-33.75721,151.0782,110,0.1,197.9,17.09,2021.0,5.0
1781000,South Turramurra,1,3,2,979,House,3084,44772,3.062,-33.7525,151.10676,97,0.1,183.1,15.73,2021.0,2.0
465000,Jordan Springs,0,0,0,513,Vacant land,5156,50076,3.981,-33.72309,150.73341,44,1.5,167.6,46.85,2016.0,9.0
4600000,Curl Curl,3,5,2,549,House,2414,53612,1.276,-33.76971,151.28907,19,0.25,172.6,12.88,2020.0,10.0
1150000,Acacia Gardens,2,4,2,638,House,3798,47060,1.001,-33.73411,150.91377,88,0.1,210.1,31.04,2021.0,8.0
2010000,Norah Head,3,4,2,670,House,1129,37180,4.25,-33.28409,151.56381,22,0.1,220.1,72.34,2021.0,9.0
500000,Glenfield,1,3,1,332,Townhouse,9633,37024,6.995,-33.97099,150.89301,29,0.75,169.6,31.57,2020.0,1.0
1100000,Wamberal,2,4,2,338,Townhouse,6550,41496,8.769,-33.41339,151.43838,95,0.1,220.1,54.41,2021.0,10.0
3900000,Balmain East,2,4,0,360,House,1932,68380,0.343,-33.85546,151.19357,20,0.1,197.9,1.85,2021.0,3.0
705000,Glenmore Park,1,3,2,450,House,23004,45916,9.74,-33.79317,150.68049,54,0.1,197.9,49.65,2021.0,11.0
2500000,Breakfast Point,3,4,3,243,Apartment / Unit / Flat,4188,58188,0.524,-33.84282,151.11092,16,0.25,167.6,9.49,2020.0,7.0
1160000,Roselands,2,4,1,455,House,11579,28288,2.745,-33.93329,151.07526,54,1.5,174.2,14.57,2017.0,12.0
1200000,Bardia,4,6,2,526,House,1602,47788,2.11,-33.9773,150.86232,64,0.1,197.9,34.46,2021.0,3.0
1320000,Caringbah South,2,4,2,433,House,12242,42172,4.092,-34.05314,151.1205,52,1.5,167.6,22.43,2016.0,11.0
3000000,Glebe,2,3,0,306,House,11532,43368,1.693,-33.87781,151.18626,29,1.5,174.0,2.6,2017.0,12.0
2200000,Concord,2,5,2,575,House,14533,39052,5.058,-33.85608,151.10677,6,0.25,167.6,9.6,2020.0,8.0
885000,Pyrmont,1,2,1,128,Apartment / Unit / Flat,12813,57772,0.933,-33.86923,151.19249,27,0.1,183.1,1.67,2021.0,2.0
930000,East Hills,1,3,1,598,House,3206,34268,1.427,-33.96119,150.98818,9,1.5,172.7,23.11,2016.0,12.0
625000,Kariong,1,3,1,600,House,6385,36556,25.793,-33.45559,151.27311,189,1.28,159.0,45.8,2019.0,6.0
1875000,Freshwater,2,3,1,381,House,8866,57044,1.782,-33.77603,151.28481,18,1.5,166.6,12.07,2018.0,7.0
1850000,Cromer,1,3,2,268,House,7592,40144,6.206,-33.73041,151.26832,32,0.1,220.1,15.89,2021.0,11.0
1890000,Hurstville Grove,1,3,1,689,House,2663,37180,0.948,-33.97709,151.09318,40,0.1,197.9,16.45,2021.0,3.0
1540000,Marrickville,1,3,1,171,House,26592,41236,5.771,-33.91228,151.15592,14,0.1,197.9,7.23,2021.0,3.0
2375000,Petersham,2,3,1,240,House,8116,52884,1.287,-33.89452,151.1556,41,0.1,220.1,5.99,2021.0,12.0
720000,Cranebrook,1,5,2,560,House,15759,40716,14.949,-33.70698,150.70828,48,1.5,176.6,49.66,2017.0,3.0
690000,Glenmore Park,2,4,2,475,House,23004,45916,9.74,-33.79317,150.68049,54,1.5,154.2,49.65,2019.0,2.0
643000,Roselands,2,2,2,144,Apartment / Unit / Flat,11579,28288,2.745,-33.93329,151.07526,54,0.25,167.6,14.57,2020.0,8.0
1665000,Westmead,1,3,2,607,House,16309,40040,2.945,-33.80918,150.98696,41,0.1,220.1,21.55,2021.0,12.0
3700000,Annandale,4,4,2,310,House,9451,60424,1.493,-33.87982,151.16973,24,0.1,220.1,4.06,2021.0,11.0
715000,Long Jetty,1,3,1,639,House,6390,28288,2.539,-33.35917,151.48543,10,1.5,169.8,61.67,2018.0,10.0
2700000,Summer Hill,2,4,1,278,House,7311,51636,1.203,-33.89348,151.1372,29,0.1,183.1,7.42,2021.0,2.0
1140000,Middleton Grange,2,3,2,480,House,5177,44044,2.555,-33.91254,150.84322,54,0.1,210.1,34.32,2021.0,8.0
752500,Canley Heights,1,3,1,505,House,10974,22152,2.605,-33.88198,150.9227,28,1.5,176.6,26.64,2017.0,11.0
550000,Kincumber,1,3,1,618,House,7093,29432,9.914,-33.47252,151.40208,24,2.0,150.9,47.05,2016.0,1.0
1550000,Mount Pritchard,1,3,1,2023,House,9955,24128,3.094,-33.90435,150.90114,46,1.5,167.6,28.89,2016.0,12.0
1520000,Wentworthville,2,5,2,450,House,11318,34320,3.101,-33.80641,150.96973,26,0.1,220.1,23.17,2021.0,9.0
3405000,Dulwich Hill,2,4,1,778,House,13715,47528,2.122,-33.9047,151.13884,32,0.1,210.1,7.9,2021.0,7.0
720000,St Clair,2,4,4,802,House,19897,38896,7.204,-33.79794,150.78794,59,1.75,159.3,39.76,2016.0,12.0
2230000,Pyrmont,2,3,2,218,Apartment / Unit / Flat,12813,57772,0.933,-33.86923,151.19249,27,1.5,166.6,1.67,2018.0,8.0
415000,Springwood,1,2,1,77,Apartment / Unit / Flat,8475,37544,19.395,-33.69209,150.57478,370,1.5,176.6,61.88,2017.0,4.0
1026000,McGraths Hill,2,6,10,1619,House,2552,42328,3.093,-33.61305,150.84178,16,1.5,166.6,44.11,2018.0,7.0
2100000,Enfield,4,6,2,690,House,2833,33280,0.727,-33.89006,151.09611,21,1.5,166.6,10.88,2018.0,6.0
1390000,Beverley Park,1,2,2,582,House,2393,39208,1.006,-33.97729,151.13054,7,0.1,183.1,14.44,2020.0,12.0
1510000,West Ryde,2,3,2,278,Villa,13394,38584,3.566,-33.8063,151.08417,35,0.1,220.1,13.34,2021.0,10.0
662000,Miranda,2,2,1,146,Apartment / Unit / Flat,15284,38272,4.676,-34.03262,151.10521,23,1.5,154.2,20.95,2018.0,11.0
2500000,Kingsford,2,4,1,405,House,15482,24908,1.987,-33.9259,151.22847,27,0.1,220.1,6.95,2021.0,9.0
2145000,Oatley,2,5,3,1005,House,10486,45084,4.374,-33.98228,151.07156,23,0.75,166.4,18.23,2019.0,11.0
1025000,Currans Hill,2,4,2,601,House,5309,42276,3.608,-34.04634,150.77377,115,0.1,220.1,45.05,2021.0,9.0
3000000,Dee Why,1,3,2,455,House,21518,44980,3.049,-33.75117,151.29037,15,0.1,220.1,14.67,2021.0,10.0
1593700,Blaxland,2,4,3,1529,House,7451,40716,9.715,-33.74507,150.61818,237,0.1,220.1,56.39,2021.0,10.0
1027700,Cherrybrook,1,3,2,258,Townhouse,18765,39936,8.26,-33.72178,151.04593,156,0.25,167.6,21.99,2020.0,8.0
1970000,Blakehurst,2,5,2,639,House,6219,37700,2.313,-33.99061,151.10947,37,0.1,220.1,16.73,2021.0,10.0
2226000,Ashbury,3,4,2,595,House,3329,38636,1.031,-33.90113,151.11777,21,1.5,160.5,9.41,2018.0,10.0
3260000,Queens Park,1,3,0,210,House,3066,64168,0.844,-33.89937,151.24727,57,0.1,197.9,5.13,2021.0,4.0
1334000,Marayong,3,5,2,550,House,7706,30992,2.72,-33.74925,150.89081,39,0.1,220.1,32.22,2021.0,10.0
2100000,Botany,4,4,2,500,House,10817,46800,3.211,-33.94907,151.19881,6,1.5,169.8,9.37,2018.0,4.0
1355000,Bligh Park,3,5,2,697,House,6366,41288,2.115,-33.63844,150.80041,22,0.1,220.1,45.52,2021.0,9.0
1425000,Tamarama,1,2,0,82,Apartment / Unit / Flat,1622,73528,0.3,-33.89903,151.27112,26,0.1,220.1,6.8,2021.0,9.0
1205000,St Huberts Island,3,5,2,611,House,1058,34632,0.541,-33.49514,151.34642,3,0.25,172.6,42.95,2020.0,10.0
1910000,Roseville Chase,1,3,4,809,House,1616,52728,1.265,-33.77471,151.20025,64,1.5,167.6,10.07,2016.0,9.0
1250000,South Windsor,3,5,4,822,House,5892,33696,8.905,-33.63042,150.79928,18,0.1,220.1,46.1,2021.0,12.0
1865000,St Ives,2,3,2,587,House,17300,48464,14.264,-33.72491,151.16978,167,1.5,167.6,15.99,2016.0,11.0
1440000,Narraweena,1,3,4,645,House,6608,34008,1.776,-33.75,151.27239,83,1.77,155.2,14.02,2016.0,5.0
785000,Greystanes,1,3,0,562,House,22802,33800,8.969,-33.82378,150.93855,62,0.1,183.1,25.53,2021.0,1.0
2705000,Avoca Beach,2,4,2,670,House,4584,39728,4.442,-33.46746,151.42812,0,0.1,183.1,48.53,2020.0,11.0
2800000,Wamberal,3,5,2,796,House,6550,41496,8.769,-33.41339,151.43838,95,0.1,220.1,54.41,2021.0,10.0
1055000,Liverpool,1,3,1,696,House,27084,24232,6.356,-33.92148,150.91654,15,0.1,197.9,27.85,2021.0,5.0
750000,Hamlyn Terrace,3,4,2,536,House,6069,29952,5.215,-33.25323,151.47277,17,0.25,167.6,72.13,2020.0,7.0
945000,Zetland,2,2,1,111,Apartment / Unit / Flat,10078,45604,0.805,-33.90769,151.2083,23,1.5,169.8,4.72,2018.0,3.0
3175000,Neutral Bay,2,3,1,354,House,10488,70512,1.28,-33.83489,151.21821,72,1.5,167.6,3.44,2016.0,10.0
390000,San Remo,1,3,2,550,House,4351,27248,2.282,-33.21474,151.52049,12,1.5,167.6,77.69,2016.0,10.0
1020000,Sandy Point,2,3,1,550,House,590,48880,0.399,-33.97576,150.99327,32,0.1,220.1,23.49,2021.0,9.0
795000,Springwood,2,4,2,1309,House,8475,37544,19.395,-33.69209,150.57478,370,0.75,166.4,61.88,2019.0,11.0
1420000,Allambie Heights,3,4,3,651,House,7009,40404,6.675,-33.7702,151.24964,92,1.5,174.0,11.16,2017.0,11.0
2118000,Caringbah South,3,5,4,727,House,12242,42172,4.092,-34.05314,151.1205,52,0.25,172.6,22.43,2020.0,10.0
3800000,Annandale,2,4,1,519,House,9451,60424,1.493,-33.87982,151.16973,24,0.25,165.9,4.06,2020.0,5.0
1000000,Terrigal,2,3,2,462,House,11349,38168,8.691,-33.44581,151.42873,68,0.1,197.9,50.75,2021.0,4.0
2280000,Haymarket,2,2,1,111,Apartment / Unit / Flat,7353,24076,0.518,-33.88148,151.20456,27,0.1,220.1,1.88,2021.0,11.0
1010000,Fairfield West,2,5,1,556,House,11575,22620,3.217,-33.87024,150.92391,26,0.1,197.9,26.47,2021.0,4.0
1015000,Point Clare,1,3,1,696,House,3731,31772,3.336,-33.44017,151.31715,62,0.1,220.1,48.17,2021.0,12.0
2300000,Wahroonga,2,3,2,738,House,17371,47424,9.766,-33.72353,151.11725,194,0.1,220.1,17.9,2021.0,11.0
1331490,Point Frederick,2,4,2,776,House,1927,36868,0.596,-33.44184,151.34373,8,0.1,220.1,48.56,2021.0,9.0
1600000,Erina,3,6,2,770,House,4774,28340,5.147,-33.43758,151.38853,19,0.1,197.9,50.24,2021.0,12.0
1400000,South Turramurra,1,3,3,800,House,3084,44772,3.062,-33.7525,151.10676,97,1.5,167.6,15.73,2016.0,10.0
412000,Wiley Park,1,2,1,121,Apartment / Unit / Flat,10126,23036,1.362,-33.9234,151.06765,39,1.02,159.0,14.66,2019.0,7.0
730000,Kincumber,2,4,2,624,House,7093,29432,9.914,-33.47252,151.40208,24,2.0,150.9,47.05,2016.0,2.0
2450000,Balgowlah,4,4,2,536,House,7961,56576,1.959,-33.79453,151.26125,58,1.0,166.4,9.16,2019.0,9.0
1755000,Miranda,3,4,2,935,House,15284,38272,4.676,-34.03262,151.10521,23,0.43,165.9,20.95,2020.0,3.0
1100000,Woodcroft,2,4,2,450,House,6440,40768,1.693,-33.75523,150.88065,38,0.1,197.9,32.83,2021.0,5.0
1450000,Bardwell Valley,2,3,2,405,House,2323,33540,0.627,-33.93774,151.13064,24,0.1,197.9,10.89,2021.0,5.0
1600000,Canterbury,2,4,3,607,House,7233,34632,1.964,-33.913,151.1171,6,0.1,197.9,10.09,2021.0,5.0
1326000,Scotland Island,1,4,0,898,House,579,50180,0.546,-33.64028,151.29094,88,0.11,172.6,26.05,2020.0,11.0
1000000,Camperdown,2,2,1,105,Apartment / Unit / Flat,10341,46228,1.517,-33.88889,151.18298,36,0.1,220.1,3.63,2021.0,10.0
1755000,Narraweena,1,3,2,353,House,6608,34008,1.776,-33.75,151.27239,83,0.1,197.9,14.02,2021.0,3.0
1915000,North Manly,1,2,1,201,House,3090,45552,1.069,-33.77616,151.275,33,0.1,220.1,11.56,2021.0,10.0
2350000,Randwick,2,4,1,342,House,29986,57460,5.308,-33.91839,151.24013,68,1.5,169.8,6.53,2018.0,3.0
1340000,Tennyson Point,2,3,2,243,Villa,1219,48568,0.449,-33.83175,151.11687,24,1.5,166.6,9.37,2018.0,7.0
1185000,Eastlakes,1,2,1,171,House,6912,25740,2.003,-33.93108,151.21145,18,0.1,210.1,7.32,2021.0,7.0
2000000,Ashfield,1,3,1,520,House,23841,35412,3.414,-33.88947,151.12753,38,0.1,197.9,8.08,2021.0,4.0
1950000,Rozelle,1,1,0,246,House,8725,75764,1.834,-33.86465,151.17428,17,1.52,159.3,3.3,2016.0,8.0
2600000,Kogarah Bay,3,5,6,569,House,2022,36504,0.665,-33.9826,151.12424,19,1.5,160.5,15.25,2018.0,10.0
1140000,Guildford West,3,5,4,557,House,4916,27924,1.609,-33.84826,150.96403,41,0.1,197.9,22.83,2021.0,3.0
770000,Terrigal,2,2,1,129,Apartment / Unit / Flat,11349,38168,8.691,-33.44581,151.42873,68,1.0,166.4,50.75,2019.0,11.0
3600000,Bondi,2,4,1,195,House,10045,57356,0.865,-33.89314,151.26703,61,0.1,197.9,6.13,2021.0,3.0
2325000,Strathfield,2,4,2,645,House,25813,34424,6.572,-33.87913,151.08118,43,1.02,159.0,12.01,2019.0,7.0
540000,Casula,1,2,2,186,Townhouse,15662,30368,7.072,-33.95198,150.89671,44,1.5,166.6,30.52,2018.0,6.0
1610000,Newtown,1,3,0,114,House,15029,55484,1.578,-33.89994,151.18038,24,0.1,183.1,4.73,2021.0,2.0
870000,Beverly Hills,2,3,1,213,Villa,10156,30628,2.983,-33.94831,151.07815,49,0.76,166.4,15.28,2019.0,10.0
1550000,Phegans Bay,3,4,2,582,House,432,37700,0.562,-33.48838,151.30872,21,0.1,183.1,42.78,2020.0,12.0
1030000,Revesby,1,3,1,923,House,14176,31616,5.608,-33.94767,151.01233,14,1.5,153.5,20.44,2019.0,4.0
1167075,Warrimoo,0,0,0,19350,Vacant land,2450,43524,8.576,-33.7239,150.61735,210,0.25,167.6,57.07,2020.0,7.0
2750000,Strathfield,0,0,0,1000,Vacant land,25813,34424,6.572,-33.87913,151.08118,43,1.5,171.9,12.01,2017.0,12.0
2500000,Woolloomooloo,2,2,1,156,Apartment / Unit / Flat,4011,57564,0.372,-33.8704,151.21848,8,0.1,220.1,0.99,2021.0,10.0
1420000,Sans Souci,1,3,2,475,House,10304,37336,3.065,-33.99452,151.13524,3,1.5,160.5,15.92,2018.0,10.0
1011000,Picnic Point,1,3,5,613,House,6160,40560,3.859,-33.97301,151.00632,33,1.0,159.0,22.31,2019.0,8.0
2210000,Concord,2,3,2,234,Semi-Detached,14533,39052,5.058,-33.85608,151.10677,6,0.1,220.1,9.6,2021.0,11.0
1170000,Banksia,1,3,1,316,House,3388,33904,0.957,-33.94651,151.14536,11,0.1,197.9,10.82,2021.0,3.0
2737500,Belrose,2,5,2,696,House,8780,39728,13.636,-33.72159,151.21169,156,0.1,220.1,15.92,2021.0,11.0
1015500,Claremont Meadows,3,5,2,576,House,4776,41704,3.04,-33.7743,150.75296,43,1.5,154.2,43.49,2019.0,2.0
760000,Gorokan,3,4,2,961,House,8367,26468,3.087,-33.25377,151.50567,14,1.5,176.6,73.16,2017.0,3.0
2350000,Seaforth,2,4,2,551,House,7139,55224,3.108,-33.79114,151.2431,86,0.1,197.9,8.76,2021.0,5.0
3435000,Cammeray,2,4,1,502,House,7006,72020,1.553,-33.82277,151.21527,66,1.5,160.5,4.73,2018.0,9.0
1920000,Leichhardt,2,4,0,380,House,14625,56784,2.595,-33.88143,151.15595,31,1.0,159.0,5.31,2019.0,8.0
1300000,Quakers Hill,2,4,2,562,House,27080,40196,9.727,-33.72826,150.88995,40,0.1,220.1,33.29,2021.0,11.0
485000,Marsden Park,0,0,0,437,Vacant land,1008,32500,23.354,-33.69979,150.81845,36,0.25,167.6,40.63,2020.0,11.0
1100000,Mount Pritchard,3,5,6,582,House,9955,24128,3.094,-33.90435,150.90114,46,0.1,210.1,28.89,2021.0,6.0
750000,Gledswood Hills,2,4,2,416,House,22,14248,4.072,-34.0137,150.78383,118,1.28,159.0,42.7,2019.0,6.0
675000,Ruse,1,3,1,575,House,5584,36764,2.596,-34.06927,150.83989,115,1.5,166.6,41.01,2018.0,8.0
1800000,Glebe,1,2,1,118,House,11532,43368,1.693,-33.87781,151.18626,29,0.1,220.1,2.6,2021.0,11.0
1610000,Elanora Heights,2,4,2,728,House,4357,44460,3.877,-33.70172,151.27318,105,0.25,167.6,19.05,2020.0,8.0
